res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.9075391180654339,0.837465564738292,0.9262295081967213,0.8242521367521367,0.9381003201707577,0.8741220961642355,0.9286657859973579,0.8257616247995724,0.9511533242876526,0.7685774946921444,0.8973277074542897,0.8828337874659401
0.957325746799431,0.8099173553719008,0.9508196721311475,0.7911324786324786,0.9375667022411953,0.8492706645056726,0.8811096433289299,0.7787279529663281,0.9430122116689281,0.6900212314225053,0.9170182841068917,0.9087193460490464
0.8947368421052632,0.7603305785123967,0.9098360655737705,0.7569444444444444,0.9023479188900747,0.7579686655861696,0.8117569352708058,0.6953500801710315,0.8941655359565808,0.5562632696390658,0.8593530239099859,0.8365122615803815
0.9203413940256046,0.8333333333333334,0.9262295081967213,0.8087606837606838,0.9338313767342583,0.8600756347920043,0.9128137384412153,0.8172100481026189,0.9294436906377205,0.7473460721868365,0.8860759493670886,0.8692098092643051
0.844950213371266,0.8044077134986226,0.8852459016393442,0.8034188034188035,0.891675560298826,0.8260399783900594,0.8467635402906208,0.7573490112239444,0.8995929443690638,0.6602972399150743,0.8593530239099859,0.8024523160762943
0.8662873399715505,0.8278236914600551,0.9098360655737705,0.8060897435897436,0.9311632870864461,0.8746623446785521,0.9022457067371202,0.8086584714056654,0.9199457259158752,0.7430997876857749,0.8973277074542897,0.8923705722070845
0.8733997155049786,0.7575757575757576,0.8770491803278688,0.7938034188034188,0.8660618996798293,0.8254997298757428,0.8335535006605019,0.7616247995724211,0.8765264586160109,0.6878980891719745,0.8452883263009845,0.8256130790190735
0.9174964438122333,0.7975206611570248,0.9508196721311475,0.8103632478632479,0.9525080042689434,0.8611561318206374,0.9134742404227213,0.7952966328166756,0.9457259158751696,0.7303609341825902,0.9142053445850914,0.8950953678474114
0.9260312944523471,0.8085399449035813,0.9098360655737705,0.813034188034188,0.9268943436499466,0.8498109130199892,0.9088507265521797,0.8204168893639765,0.9348710990502035,0.7558386411889597,0.8931082981715893,0.8937329700272479
0.918918918918919,0.8126721763085399,0.9098360655737705,0.7948717948717948,0.9279615795090715,0.8211777417612102,0.8388375165125496,0.7594869053981828,0.9172320217096337,0.5923566878980892,0.8888888888888888,0.8801089918256131
